timestamp,ask,bid,mid,spread,health,state
2018-01-14 15:17:01.088633,1671474.0,1671120.0,1671297.0,2.12,,
2018-01-14 15:18:01.113523,1670549.0,1670445.0,1670497.0,0.62,,
2018-01-14 15:19:01.138669,1666970.0,1665893.0,1666431.5,6.46,,
2018-01-14 15:20:01.138792,1666644.0,1666285.0,1666464.5,2.15,,
2018-01-14 15:21:01.059005,1670321.0,1670295.0,1670308.0,0.16,,
2018-01-14 15:22:01.096729,1668679.0,1668403.0,1668541.0,1.65,,
2018-01-14 15:23:01.174425,1667053.0,1666885.0,1666969.0,1.01,,
2018-01-14 15:24:01.351914,1666428.0,1666197.0,1666312.5,1.39,,
2018-01-14 15:25:01.083179,1665260.0,1664777.0,1665018.5,2.9,,
2018-01-14 15:26:01.116655,1666762.0,1666001.0,1666381.5,4.57,,
2018-01-14 15:27:01.156976,1662995.0,1662978.0,1662986.5,0.1,,
2018-01-14 15:28:01.110171,1662000.0,1661813.0,1661906.5,1.13,,
2018-01-14 15:29:01.183610,1664585.0,1664210.0,1664397.5,2.25,,
2018-01-14 15:30:01.122610,1662540.0,1662488.0,1662514.0,0.31,,
2018-01-14 15:31:01.072627,1656984.0,1656610.0,1656797.0,2.26,,
2018-01-14 15:32:01.101886,1658988.0,1658030.0,1658509.0,5.78,,
2018-01-14 15:33:01.131879,1653701.0,1653366.0,1653533.5,2.03,,
2018-01-14 15:34:01.073930,1650999.0,1650051.0,1650525.0,5.74,,
2018-01-14 15:35:01.170619,1651930.0,1650126.0,1651028.0,10.93,,
2018-01-14 15:36:01.151481,1649552.0,1648367.0,1648959.5,7.19,,
2018-01-14 15:37:01.093811,1657995.0,1656983.0,1657489.0,6.11,,
2018-01-14 15:38:01.159692,1655662.0,1655330.0,1655496.0,2.01,,
2018-01-14 15:39:01.092236,1660363.0,1660356.0,1660359.5,0.04,,
2018-01-14 15:40:01.208844,1656767.0,1656095.0,1656431.0,4.06,,
2018-01-14 15:41:01.058377,1656717.0,1656159.0,1656438.0,3.37,,
2018-01-14 15:42:01.087507,1656795.0,1655605.0,1656200.0,7.19,,
2018-01-14 15:43:01.129240,1654400.0,1653941.0,1654170.5,2.77,,
2018-01-14 15:44:01.067701,1658089.0,1658050.0,1658069.5,0.24,,
2018-01-14 15:45:01.119584,1658120.0,1658000.0,1658060.0,0.72,,
2018-01-14 15:46:01.076155,1660164.0,1659930.0,1660047.0,1.41,,
2018-01-14 15:47:01.178498,1656465.0,1656419.0,1656442.0,0.28,,
2018-01-14 15:48:01.196697,1655384.0,1655161.0,1655272.5,1.35,,
2018-01-14 15:49:01.136653,1656433.0,1655832.0,1656132.5,3.63,,
2018-01-14 15:50:01.116913,1659986.0,1659038.0,1659512.0,5.71,,
2018-01-14 15:51:01.120768,1657750.0,1657715.0,1657732.5,0.21,,
2018-01-14 15:52:01.077891,1666256.0,1665868.0,1666062.0,2.33,,
2018-01-14 15:53:01.137063,1664875.0,1664787.0,1664831.0,0.53,,
2018-01-14 15:54:01.086172,1665993.0,1665610.0,1665801.5,2.3,,
2018-01-14 15:55:01.070133,1664032.0,1663934.0,1663983.0,0.59,,
2018-01-14 15:56:01.111209,1662581.0,1662530.0,1662555.5,0.31,,
2018-01-14 15:57:01.054142,1661989.0,1661914.0,1661951.5,0.45,,
2018-01-14 15:58:01.156751,1662517.0,1662001.0,1662259.0,3.1,,
2018-01-14 15:59:01.103089,1661896.0,1660863.0,1661379.5,6.22,,
2018-01-14 16:00:01.153842,1659999.0,1659200.0,1659599.5,4.81,,
2018-01-14 16:01:01.180705,1656235.0,1655790.0,1656012.5,2.69,,
2018-01-14 16:02:01.182963,1657636.0,1657200.0,1657418.0,2.63,,
2018-01-14 16:03:01.333192,1655991.0,1655858.0,1655924.5,0.8,,
2018-01-14 16:04:01.059977,1651484.0,1651000.0,1651242.0,2.93,,
2018-01-14 16:05:01.085578,1654640.0,1653984.0,1654312.0,3.97,,
2018-01-14 16:06:01.122882,1658709.0,1657996.0,1658352.5,4.3,,
2018-01-14 16:07:01.053964,1655920.0,1655538.0,1655729.0,2.31,,
2018-01-14 16:08:01.106786,1655902.0,1655882.0,1655892.0,0.12,,
2018-01-14 16:09:01.214947,1657072.0,1657000.0,1657036.0,0.43,,
2018-01-14 16:10:01.163550,1658483.0,1658000.0,1658241.5,2.91,,
2018-01-14 16:11:01.095835,1658736.0,1658720.0,1658728.0,0.1,,
2018-01-14 16:12:01.147778,1659364.0,1658877.0,1659120.5,2.94,,
2018-01-14 16:13:01.076882,1656927.0,1656576.0,1656751.5,2.12,,
2018-01-14 16:14:01.107398,1657160.0,1657001.0,1657080.5,0.96,,
2018-01-14 16:15:01.174010,1659994.0,1659522.0,1659758.0,2.84,,
2018-01-14 16:16:01.118616,1660630.0,1660213.0,1660421.5,2.51,,
2018-01-14 16:17:01.135599,1662234.0,1662230.0,1662232.0,0.02,,
2018-01-14 16:18:01.062971,1658993.0,1658316.0,1658654.5,4.08,,
2018-01-14 16:19:01.081463,1659770.0,1659574.0,1659672.0,1.18,,
2018-01-14 16:20:01.108392,1661809.0,1661804.0,1661806.5,0.03,,
2018-01-14 16:21:01.212995,1665660.0,1665183.0,1665421.5,2.86,,
2018-01-14 16:22:01.189262,1665000.0,1664369.0,1664684.5,3.79,,
2018-01-14 16:23:01.128967,1671853.0,1671662.0,1671757.5,1.14,,
2018-01-14 16:24:01.042813,1668999.0,1668014.0,1668506.5,5.9,,
2018-01-14 16:25:01.135272,1669494.0,1669489.0,1669491.5,0.03,,
2018-01-14 16:26:01.060838,1671462.0,1671204.0,1671333.0,1.54,,
2018-01-14 16:27:01.168453,1669651.0,1669558.0,1669604.5,0.56,,
2018-01-14 16:28:01.093067,1670987.0,1670973.0,1670980.0,0.08,,
2018-01-14 16:29:01.176853,1671753.0,1671749.0,1671751.0,0.02,,
2018-01-14 16:30:01.121731,1671206.0,1671201.0,1671203.5,0.03,,
2018-01-14 16:31:01.147314,1669387.0,1669250.0,1669318.5,0.82,,
2018-01-14 16:32:01.144849,1663380.0,1663116.0,1663248.0,1.59,,
2018-01-14 16:33:01.152598,1667493.0,1667123.0,1667308.0,2.22,,
2018-01-14 16:34:01.073894,1670080.0,1669135.0,1669607.5,5.66,,
2018-01-14 16:35:01.181787,1667044.0,1666841.0,1666942.5,1.22,,
2018-01-14 16:36:01.107556,1667278.0,1667263.0,1667270.5,0.09,,
2018-01-14 16:37:01.127797,1668441.0,1668396.0,1668418.5,0.27,,
2018-01-14 16:38:01.058662,1668678.0,1668125.0,1668401.5,3.31,,
2018-01-14 16:39:01.094467,1667057.0,1666744.0,1666900.5,1.88,,
2018-01-14 16:40:01.154565,1667999.0,1667826.0,1667912.5,1.04,,
2018-01-14 16:41:01.089605,1666392.0,1666387.0,1666389.5,0.03,,
2018-01-14 16:42:01.167095,1664336.0,1663848.0,1664092.0,2.93,,
2018-01-14 16:43:01.200606,1661357.0,1660577.0,1660967.0,4.7,,
2018-01-14 16:44:01.161374,1663304.0,1661846.0,1662575.0,8.77,,
2018-01-14 16:45:01.161062,1659053.0,1658001.0,1658527.0,6.34,,
2018-01-14 16:46:01.092561,1662202.0,1661962.0,1662082.0,1.44,,
2018-01-14 16:47:01.127223,1665092.0,1664451.0,1664771.5,3.85,,
2018-01-14 16:48:01.080594,1664724.0,1664000.0,1664362.0,4.35,,
2018-01-14 16:49:01.084837,1664930.0,1664750.0,1664840.0,1.08,,
2018-01-14 16:50:01.107249,1666885.0,1666715.0,1666800.0,1.02,,
2018-01-14 16:51:01.131214,1669287.0,1668901.0,1669094.0,2.31,,
2018-01-14 16:52:01.142440,1673657.0,1673180.0,1673418.5,2.85,,
2018-01-14 16:53:01.075394,1675658.0,1674769.0,1675213.5,5.31,,
2018-01-14 16:54:01.109200,1673622.0,1672624.0,1673123.0,5.96,,
2018-01-14 16:55:01.147981,1675888.0,1675668.0,1675778.0,1.31,,
2018-01-14 16:56:01.073224,1680950.0,1680140.0,1680545.0,4.82,,
2018-01-14 16:57:01.101862,1678257.0,1677754.0,1678005.5,3.0,,
2018-01-14 16:58:01.196666,1683998.0,1682906.0,1683452.0,6.49,,
2018-01-14 16:59:01.179495,1682250.0,1681336.0,1681793.0,5.43,,
2018-01-14 17:00:01.181979,1681705.0,1681265.0,1681485.0,2.62,,
2018-01-14 17:01:01.119985,1681653.0,1680445.0,1681049.0,7.19,,
2018-01-14 17:02:01.029132,1682035.0,1681488.0,1681761.5,3.25,,
2018-01-14 17:03:01.080726,1678150.0,1678000.0,1678075.0,0.89,,
2018-01-14 17:04:01.175427,1678917.0,1678411.0,1678664.0,3.01,,
2018-01-14 17:05:01.118910,1676695.0,1676187.0,1676441.0,3.03,,
2018-01-14 17:06:01.036198,1679704.0,1679436.0,1679570.0,1.6,,
2018-01-14 17:07:01.085178,1679757.0,1679564.0,1679660.5,1.15,,
2018-01-14 17:08:01.132740,1681278.0,1680996.0,1681137.0,1.68,,
2018-01-14 17:09:01.108268,1680664.0,1680091.0,1680377.5,3.41,,
2018-01-14 17:10:01.136815,1681459.0,1681425.0,1681442.0,0.2,,
2018-01-14 17:11:01.075549,1679816.0,1679517.0,1679666.5,1.78,,
2018-01-14 17:12:01.098328,1677846.0,1677473.0,1677659.5,2.22,,
